-651.45,999.64,-523.88,148.36,-2.526,148.36
-650.85,999.63,-523.29,148.02,-2.5594,148.02
-650.24,999.62,-522.71,147.68,-2.5928,147.68
-649.64,999.61,-522.13,147.35,-2.626,147.35
-649.04,999.6,-521.55,147.01,-2.6593,147.01
-648.44,999.58,-520.97,146.68,-2.6924,146.68
-647.84,999.57,-520.4,146.35,-2.7255,146.35
-647.25,999.56,-519.82,146.01,-2.7585,146.01
-646.65,999.55,-519.25,145.69,-2.7915,145.69
-646.06,999.54,-518.68,145.36,-2.8244,145.36
-645.47,999.53,-518.1,145.03,-2.8573,145.03
-644.87,999.52,-517.54,144.71,-2.8901,144.71
-644.28,999.51,-516.97,144.38,-2.9228,144.38
-643.69,999.49,-516.4,144.06,-2.9555,144.06
-643.11,999.48,-515.83,143.74,-2.9881,143.74
-642.52,999.47,-515.27,143.42,-3.0207,143.42
-641.94,999.46,-514.71,143.1,-3.0532,143.1
-641.35,999.45,-514.14,142.79,-3.0856,142.79
-640.77,999.43,-513.58,142.47,-3.118,142.47
-640.19,999.42,-513.02,142.16,-3.1503,142.16
-639.61,999.41,-512.46,141.84,-3.1826,141.84
-639.03,999.4,-511.91,141.53,-3.2148,141.53
-638.45,999.38,-511.35,141.22,-3.247,141.22
-637.88,999.37,-510.8,140.91,-3.2791,140.91
-637.3,999.36,-510.24,140.61,-3.3112,140.61
-636.73,999.34,-509.69,140.3,-3.3432,140.3
-636.15,999.33,-509.14,140,-3.3751,140
-635.58,999.32,-508.59,139.69,-3.407,139.69
-635.01,999.3,-508.04,139.39,-3.4389,139.39
-634.44,999.29,-507.49,139.09,-3.4706,139.09
-633.88,999.27,-506.95,138.79,-3.5024,138.79
-633.31,999.26,-506.4,138.49,-3.5341,138.49
-632.74,999.25,-505.86,138.2,-3.5657,138.2
-632.18,999.23,-505.32,137.9,-3.5973,137.9
-631.62,999.22,-504.77,137.61,-3.6288,137.61
-631.05,999.2,-504.23,137.32,-3.6603,137.32
-630.49,999.19,-503.7,137.02,-3.6917,137.02
-629.93,999.17,-503.16,136.73,-3.7231,136.73
-629.37,999.16,-502.62,136.44,-3.7544,136.44
-628.82,999.14,-502.08,136.16,-3.7857,136.16
-628.26,999.13,-501.55,135.87,-3.8169,135.87
-627.71,999.11,-501.02,135.58,-3.8481,135.58
-627.15,999.1,-500.48,135.3,-3.8792,135.3
-626.6,999.08,-499.95,135.02,-3.9103,135.02
-626.05,999.07,-499.42,134.73,-3.9413,134.73
-625.5,999.05,-498.89,134.45,-3.9723,134.45
-624.95,999.03,-498.37,134.17,-4.0033,134.17
-624.4,999.02,-497.84,133.89,-4.0341,133.89
-623.85,999,-497.32,133.62,-4.065,133.62
-623.31,998.99,-496.79,133.34,-4.0958,133.34
-622.76,998.97,-496.27,133.07,-4.1265,133.07
-622.22,998.95,-495.75,132.79,-4.1572,132.79
-621.68,998.94,-495.22,132.52,-4.1879,132.52
-621.13,998.92,-494.7,132.25,-4.2185,132.25
-620.59,998.9,-494.19,131.98,-4.2491,131.98
-620.05,998.89,-493.67,131.71,-4.2796,131.71
-619.52,998.87,-493.15,131.44,-4.3101,131.44
-618.98,998.85,-492.64,131.17,-4.3405,131.17
-618.44,998.83,-492.12,130.91,-4.3709,130.91
-617.91,998.82,-491.61,130.64,-4.4012,130.64
-617.37,998.8,-491.1,130.38,-4.4316,130.38
-616.84,998.78,-490.58,130.11,-4.4618,130.11
-616.31,998.76,-490.07,129.85,-4.492,129.85
-615.78,998.74,-489.56,129.59,-4.5222,129.59
-615.25,998.73,-489.06,129.33,-4.5523,129.33
-614.72,998.71,-488.55,129.07,-4.5824,129.07
-614.19,998.69,-488.04,128.82,-4.6125,128.82
-613.66,998.67,-487.54,128.56,-4.6425,128.56
-613.14,998.65,-487.03,128.3,-4.6724,128.3
-612.61,998.63,-486.53,128.05,-4.7024,128.05
-612.09,998.61,-486.03,127.8,-4.7322,127.8
-611.57,998.6,-485.53,127.54,-4.7621,127.54
-611.05,998.58,-485.03,127.29,-4.7919,127.29
-610.53,998.56,-484.53,127.04,-4.8216,127.04
-610.01,998.54,-484.03,126.79,-4.8514,126.79
-609.49,998.52,-483.53,126.54,-4.881,126.54
-608.97,998.5,-483.04,126.3,-4.9107,126.3
-608.45,998.48,-482.54,126.05,-4.9403,126.05
-607.94,998.46,-482.05,125.8,-4.9698,125.8
-607.42,998.44,-481.56,125.56,-4.9994,125.56
-606.91,998.42,-481.06,125.32,-5.0289,125.32
-606.4,998.4,-480.57,125.07,-5.0583,125.07
-605.88,998.38,-480.08,124.83,-5.0877,124.83
-605.37,998.36,-479.59,124.59,-5.1171,124.59
-604.86,998.34,-479.1,124.35,-5.1464,124.35
-604.36,998.32,-478.62,124.11,-5.1757,124.11
-603.85,998.3,-478.13,123.87,-5.205,123.87
-603.34,998.28,-477.65,123.64,-5.2342,123.64
-602.83,998.25,-477.16,123.4,-5.2634,123.4
-602.33,998.23,-476.68,123.16,-5.2925,123.16
-601.83,998.21,-476.2,122.93,-5.3216,122.93
-601.32,998.19,-475.71,122.7,-5.3507,122.7
-600.82,998.17,-475.23,122.46,-5.3798,122.46
-600.32,998.15,-474.75,122.23,-5.4088,122.23
-599.82,998.13,-474.28,122,-5.4377,122
-599.32,998.1,-473.8,121.77,-5.4667,121.77
-598.82,998.08,-473.32,121.54,-5.4956,121.54
-598.32,998.06,-472.84,121.31,-5.5244,121.31
-597.83,998.04,-472.37,121.09,-5.5533,121.09
-597.33,998.02,-471.9,120.86,-5.5821,120.86
-596.84,997.99,-471.42,120.63,-5.6108,120.63
-596.34,997.97,-470.95,120.41,-5.6396,120.41
-595.85,997.95,-470.48,120.18,-5.6683,120.18
-595.36,997.93,-470.01,119.96,-5.6969,119.96
-594.87,997.9,-469.54,119.74,-5.7256,119.74
-594.37,997.88,-469.07,119.52,-5.7541,119.52
-593.89,997.86,-468.6,119.3,-5.7827,119.3
-593.4,997.83,-468.14,119.08,-5.8112,119.08
-592.91,997.81,-467.67,118.86,-5.8397,118.86
-592.42,997.79,-467.2,118.64,-5.8682,118.64
-591.94,997.76,-466.74,118.42,-5.8966,118.42
-591.45,997.74,-466.28,118.2,-5.925,118.2
-590.97,997.72,-465.81,117.99,-5.9534,117.99
-590.48,997.69,-465.35,117.77,-5.9817,117.77
-590,997.67,-464.89,117.56,-6.01,117.56
-589.52,997.64,-464.43,117.35,-6.0383,117.35
-589.04,997.62,-463.97,117.13,-6.0665,117.13
-588.56,997.6,-463.51,116.92,-6.0948,116.92
-588.08,997.57,-463.06,116.71,-6.1229,116.71
-587.6,997.55,-462.6,116.5,-6.1511,116.5
-587.12,997.52,-462.14,116.29,-6.1792,116.29
-586.65,997.5,-461.69,116.08,-6.2073,116.08
-586.17,997.47,-461.23,115.87,-6.2353,115.87
-585.7,997.45,-460.78,115.66,-6.2634,115.66
-585.22,997.42,-460.33,115.46,-6.2914,115.46
-584.75,997.4,-459.88,115.25,-6.3193,115.25
-584.28,997.37,-459.43,115.05,-6.3473,115.05
-583.8,997.35,-458.98,114.84,-6.3752,114.84
-583.33,997.32,-458.53,114.64,-6.403,114.64
-582.86,997.3,-458.08,114.43,-6.4309,114.43
-582.39,997.27,-457.63,114.23,-6.4587,114.23
-581.93,997.24,-457.18,114.03,-6.4865,114.03
-581.46,997.22,-456.74,113.83,-6.5143,113.83
-580.99,997.19,-456.29,113.63,-6.542,113.63
-580.53,997.17,-455.85,113.43,-6.5697,113.43
-580.06,997.14,-455.41,113.23,-6.5974,113.23
-579.6,997.11,-454.96,113.03,-6.625,113.03
-579.13,997.09,-454.52,112.83,-6.6526,112.83
-578.67,997.06,-454.08,112.64,-6.6802,112.64
-578.21,997.03,-453.64,112.44,-6.7078,112.44
-577.75,997.01,-453.2,112.24,-6.7353,112.24
-577.29,996.98,-452.76,112.05,-6.7628,112.05
-576.83,996.95,-452.32,111.85,-6.7903,111.85
-576.37,996.92,-451.88,111.66,-6.8178,111.66
-575.91,996.9,-451.45,111.47,-6.8452,111.47
-575.45,996.87,-451.01,111.28,-6.8726,111.28
-575,996.84,-450.58,111.08,-6.8999,111.08
-574.54,996.81,-450.14,110.89,-6.9273,110.89
-574.08,996.79,-449.71,110.7,-6.9546,110.7
-573.63,996.76,-449.28,110.51,-6.9819,110.51
-573.18,996.73,-448.85,110.32,-7.0091,110.32
-572.72,996.7,-448.41,110.13,-7.0364,110.13
-572.27,996.67,-447.98,109.95,-7.0636,109.95
-571.82,996.65,-447.55,109.76,-7.0908,109.76
-571.37,996.62,-447.12,109.57,-7.1179,109.57
-570.92,996.59,-446.7,109.39,-7.145,109.39
-570.47,996.56,-446.27,109.2,-7.1721,109.2
-570.02,996.53,-445.84,109.02,-7.1992,109.02
-569.57,996.5,-445.42,108.83,-7.2263,108.83
-569.13,996.47,-444.99,108.65,-7.2533,108.65
-568.68,996.45,-444.57,108.47,-7.2803,108.47
-568.24,996.42,-444.14,108.28,-7.3073,108.28
-567.79,996.39,-443.72,108.1,-7.3342,108.1
-567.35,996.36,-443.3,107.92,-7.3611,107.92
-566.9,996.33,-442.88,107.74,-7.388,107.74
-566.46,996.3,-442.45,107.56,-7.4149,107.56
-566.02,996.27,-442.03,107.38,-7.4417,107.38
-565.58,996.24,-441.61,107.2,-7.4686,107.2
-565.14,996.21,-441.2,107.02,-7.4953,107.02
-564.7,996.18,-440.78,106.85,-7.5221,106.85
-564.26,996.15,-440.36,106.67,-7.5489,106.67
-563.82,996.12,-439.94,106.49,-7.5756,106.49
-563.38,996.09,-439.53,106.32,-7.6023,106.32
-562.95,996.06,-439.11,106.14,-7.629,106.14
-562.51,996.03,-438.7,105.97,-7.6556,105.97
-562.07,996,-438.28,105.79,-7.6822,105.79
-561.64,995.97,-437.87,105.62,-7.7088,105.62
-561.2,995.93,-437.46,105.45,-7.7354,105.45
-560.77,995.9,-437.05,105.27,-7.762,105.27
-560.34,995.87,-436.63,105.1,-7.7885,105.1
-559.91,995.84,-436.22,104.93,-7.815,104.93
-559.47,995.81,-435.81,104.76,-7.8415,104.76
-559.04,995.78,-435.41,104.59,-7.868,104.59
-558.61,995.75,-435,104.42,-7.8944,104.42
-558.18,995.72,-434.59,104.25,-7.9208,104.25
-557.76,995.68,-434.18,104.08,-7.9472,104.08
-557.33,995.65,-433.78,103.91,-7.9736,103.91
-556.9,995.62,-433.37,103.75,-7.9999,103.75
-556.47,995.59,-432.96,103.58,-8.0263,103.58
-556.05,995.56,-432.56,103.41,-8.0526,103.41
-555.62,995.52,-432.16,103.25,-8.0789,103.25
-555.2,995.49,-431.75,103.08,-8.1051,103.08
-554.77,995.46,-431.35,102.92,-8.1314,102.92
-554.35,995.43,-430.95,102.75,-8.1576,102.75
-553.93,995.39,-430.55,102.59,-8.1838,102.59
-553.51,995.36,-430.15,102.43,-8.21,102.43
-553.08,995.33,-429.75,102.26,-8.2361,102.26
-552.66,995.29,-429.35,102.1,-8.2623,102.1
-552.24,995.26,-428.95,101.94,-8.2884,101.94
-551.82,995.23,-428.55,101.78,-8.3145,101.78
-551.4,995.19,-428.16,101.62,-8.3405,101.62
-550.99,995.16,-427.76,101.46,-8.3666,101.46
-550.57,995.13,-427.36,101.3,-8.3926,101.3
-550.15,995.09,-426.97,101.14,-8.4186,101.14
-549.74,995.06,-426.57,100.98,-8.4446,100.98
-549.32,995.03,-426.18,100.82,-8.4706,100.82
-548.9,994.99,-425.79,100.66,-8.4966,100.66
-548.49,994.96,-425.39,100.5,-8.5225,100.5
-548.08,994.92,-425,100.35,-8.5484,100.35
-547.66,994.89,-424.61,100.19,-8.5743,100.19
-547.25,994.86,-424.22,100.04,-8.6002,100.04
-546.84,994.82,-423.83,99.88,-8.626,99.88
-546.43,994.79,-423.44,99.725,-8.6519,99.725
-546.02,994.75,-423.05,99.571,-8.6777,99.571
-545.61,994.72,-422.66,99.417,-8.7035,99.417
-545.2,994.68,-422.27,99.264,-8.7292,99.264
-544.79,994.65,-421.89,99.111,-8.755,99.111
-544.38,994.61,-421.5,98.958,-8.7807,98.958
-543.97,994.58,-421.11,98.806,-8.8065,98.806
-543.57,994.54,-420.73,98.655,-8.8322,98.655
-543.16,994.51,-420.34,98.504,-8.8578,98.504
-542.75,994.47,-419.96,98.353,-8.8835,98.353
-542.35,994.44,-419.58,98.203,-8.9092,98.203
-541.94,994.4,-419.19,98.054,-8.9348,98.054
-541.54,994.36,-418.81,97.904,-8.9604,97.904
-541.14,994.33,-418.43,97.756,-8.986,97.756
-540.73,994.29,-418.05,97.607,-9.0116,97.607
-540.33,994.26,-417.67,97.459,-9.0371,97.459
-539.93,994.22,-417.29,97.312,-9.0626,97.312
-539.53,994.18,-416.91,97.165,-9.0882,97.165
-539.13,994.15,-416.53,97.019,-9.1137,97.019
-538.73,994.11,-416.15,96.873,-9.1392,96.873
-538.33,994.07,-415.77,96.727,-9.1646,96.727
-537.93,994.04,-415.4,96.582,-9.1901,96.582
-537.53,994,-415.02,96.437,-9.2155,96.437
-537.14,993.96,-414.64,96.293,-9.2409,96.293
-536.74,993.93,-414.27,96.149,-9.2663,96.149
-536.34,993.89,-413.89,96.005,-9.2917,96.005
-535.95,993.85,-413.52,95.862,-9.3171,95.862
-535.55,993.81,-413.15,95.72,-9.3424,95.72
-535.16,993.78,-412.77,95.578,-9.3677,95.578
-534.76,993.74,-412.4,95.436,-9.393,95.436
-534.37,993.7,-412.03,95.295,-9.4183,95.295
-533.98,993.66,-411.66,95.154,-9.4436,95.154
-533.58,993.63,-411.29,95.013,-9.4689,95.013
-533.19,993.59,-410.92,94.873,-9.4941,94.873
-532.8,993.55,-410.55,94.734,-9.5194,94.734
-532.41,993.51,-410.18,94.595,-9.5446,94.595
-532.02,993.47,-409.81,94.456,-9.5698,94.456
-531.63,993.44,-409.44,94.317,-9.5949,94.317
-531.24,993.4,-409.08,94.179,-9.6201,94.179
-530.85,993.36,-408.71,94.042,-9.6453,94.042
-530.47,993.32,-408.34,93.905,-9.6704,93.905
-530.08,993.28,-407.98,93.768,-9.6955,93.768
-529.69,993.24,-407.61,93.631,-9.7206,93.631
-529.31,993.2,-407.25,93.496,-9.7457,93.496
-528.92,993.16,-406.88,93.36,-9.7708,93.36
-528.54,993.13,-406.52,93.225,-9.7958,93.225
-528.15,993.09,-406.16,93.09,-9.8208,93.09
-527.77,993.05,-405.79,92.956,-9.8459,92.956
-527.38,993.01,-405.43,92.822,-9.8709,92.822
-527,992.97,-405.07,92.688,-9.8959,92.688
-526.62,992.93,-404.71,92.555,-9.9208,92.555
-526.24,992.89,-404.35,92.422,-9.9458,92.422
-525.85,992.85,-403.99,92.289,-9.9707,92.289
-525.47,992.81,-403.63,92.157,-9.9957,92.157
-525.09,992.77,-403.27,92.026,-10.021,92.026
-524.71,992.73,-402.91,91.894,-10.045,91.894
-524.33,992.69,-402.56,91.763,-10.07,91.763
-523.96,992.65,-402.2,91.633,-10.095,91.633
-523.58,992.61,-401.84,91.502,-10.12,91.502
-523.2,992.57,-401.49,91.373,-10.145,91.373
-522.82,992.53,-401.13,91.243,-10.17,91.243
-522.45,992.49,-400.78,91.114,-10.195,91.114
-522.07,992.44,-400.42,90.985,-10.219,90.985
-521.69,992.4,-400.07,90.857,-10.244,90.857
-521.32,992.36,-399.71,90.729,-10.269,90.729
-520.94,992.32,-399.36,90.601,-10.294,90.601
-520.57,992.28,-399.01,90.474,-10.318,90.474
-520.2,992.24,-398.66,90.347,-10.343,90.347
-519.82,992.2,-398.31,90.22,-10.368,90.22
-519.45,992.16,-397.96,90.094,-10.392,90.094
-519.08,992.11,-397.61,89.968,-10.417,89.968
-518.71,992.07,-397.26,89.842,-10.442,89.842
-518.34,992.03,-396.91,89.717,-10.466,89.717
-517.97,991.99,-396.56,89.592,-10.491,89.592
-517.6,991.95,-396.21,89.468,-10.516,89.468
-517.23,991.91,-395.86,89.344,-10.54,89.344
-516.86,991.86,-395.51,89.22,-10.565,89.22
-516.49,991.82,-395.17,89.096,-10.589,89.096
-516.12,991.78,-394.82,88.973,-10.614,88.973
-515.75,991.74,-394.47,88.85,-10.639,88.85
-515.39,991.69,-394.13,88.728,-10.663,88.728
-515.02,991.65,-393.78,88.606,-10.688,88.606
-514.65,991.61,-393.44,88.484,-10.712,88.484
-514.29,991.56,-393.1,88.362,-10.737,88.362
-513.92,991.52,-392.75,88.241,-10.761,88.241
-513.56,991.48,-392.41,88.12,-10.786,88.12
-513.19,991.44,-392.07,88,-10.81,88
-512.83,991.39,-391.72,87.879,-10.834,87.879
-512.47,991.35,-391.38,87.76,-10.859,87.76
-512.11,991.31,-391.04,87.64,-10.883,87.64
-511.74,991.26,-390.7,87.521,-10.908,87.521
-511.38,991.22,-390.36,87.402,-10.932,87.402
-511.02,991.17,-390.02,87.283,-10.956,87.283
-510.66,991.13,-389.68,87.165,-10.981,87.165
-510.3,991.09,-389.34,87.047,-11.005,87.047
-509.94,991.04,-389.01,86.929,-11.029,86.929
-509.58,991,-388.67,86.812,-11.054,86.812
-509.22,990.95,-388.33,86.695,-11.078,86.695
-508.86,990.91,-387.99,86.578,-11.102,86.578
-508.5,990.87,-387.66,86.461,-11.127,86.461
-508.15,990.82,-387.32,86.345,-11.151,86.345
-507.79,990.78,-386.99,86.229,-11.175,86.229
-507.43,990.73,-386.65,86.114,-11.199,86.114
-507.08,990.69,-386.32,85.998,-11.223,85.998
-506.72,990.64,-385.98,85.883,-11.248,85.883
-506.37,990.6,-385.65,85.769,-11.272,85.769
-506.01,990.55,-385.32,85.654,-11.296,85.654
-505.66,990.51,-384.98,85.54,-11.32,85.54
-505.3,990.46,-384.65,85.426,-11.344,85.426
-504.95,990.42,-384.32,85.313,-11.368,85.313
-504.6,990.37,-383.99,85.199,-11.393,85.199
-504.25,990.32,-383.66,85.086,-11.417,85.086
-503.89,990.28,-383.33,84.974,-11.441,84.974
-503.54,990.23,-383,84.861,-11.465,84.861
-503.19,990.19,-382.67,84.749,-11.489,84.749
-502.84,990.14,-382.34,84.637,-11.513,84.637
-502.49,990.09,-382.01,84.526,-11.537,84.526
-502.14,990.05,-381.68,84.415,-11.561,84.415
-501.79,990,-381.36,84.303,-11.585,84.303
-501.44,989.96,-381.03,84.193,-11.609,84.193
-501.09,989.91,-380.7,84.082,-11.633,84.082
-500.75,989.86,-380.37,83.972,-11.657,83.972
-500.4,989.82,-380.05,83.862,-11.681,83.862
-500.05,989.77,-379.72,83.752,-11.705,83.752
-499.7,989.72,-379.4,83.643,-11.729,83.643
-499.36,989.68,-379.07,83.534,-11.753,83.534
-499.01,989.63,-378.75,83.425,-11.776,83.425
-498.67,989.58,-378.43,83.316,-11.8,83.316
-498.32,989.53,-378.1,83.208,-11.824,83.208
-497.98,989.49,-377.78,83.1,-11.848,83.1
-497.63,989.44,-377.46,82.992,-11.872,82.992
-497.29,989.39,-377.14,82.885,-11.896,82.885
-496.95,989.34,-376.81,82.777,-11.92,82.777
-496.6,989.3,-376.49,82.67,-11.943,82.67
-496.26,989.25,-376.17,82.563,-11.967,82.563
-495.92,989.2,-375.85,82.457,-11.991,82.457
-495.58,989.15,-375.53,82.35,-12.015,82.35
-495.24,989.1,-375.21,82.244,-12.038,82.244
-494.9,989.06,-374.89,82.138,-12.062,82.138
-494.56,989.01,-374.57,82.033,-12.086,82.033
-494.22,988.96,-374.26,81.928,-12.109,81.928
-493.88,988.91,-373.94,81.822,-12.133,81.822
-493.54,988.86,-373.62,81.718,-12.157,81.718
-493.2,988.81,-373.3,81.613,-12.18,81.613
-492.86,988.77,-372.99,81.509,-12.204,81.509
-492.52,988.72,-372.67,81.405,-12.228,81.405
-492.19,988.67,-372.36,81.301,-12.251,81.301
-491.85,988.62,-372.04,81.197,-12.275,81.197
-491.51,988.57,-371.73,81.094,-12.298,81.094
-491.18,988.52,-371.41,80.99,-12.322,80.99
-490.84,988.47,-371.1,80.887,-12.346,80.887
-490.5,988.42,-370.78,80.785,-12.369,80.785
-490.17,988.37,-370.47,80.682,-12.393,80.682
-489.84,988.32,-370.16,80.58,-12.416,80.58
-489.5,988.27,-369.84,80.478,-12.44,80.478
-489.17,988.22,-369.53,80.376,-12.463,80.376
-488.83,988.17,-369.22,80.274,-12.487,80.274
-488.5,988.12,-368.91,80.173,-12.51,80.173
-488.17,988.07,-368.6,80.072,-12.533,80.072
-487.84,988.02,-368.29,79.971,-12.557,79.971
-487.51,987.97,-367.98,79.87,-12.58,79.87
-487.17,987.92,-367.67,79.77,-12.604,79.77
-486.84,987.87,-367.36,79.67,-12.627,79.67
-486.51,987.82,-367.05,79.57,-12.651,79.57
-486.18,987.77,-366.74,79.47,-12.674,79.47
-485.85,987.72,-366.43,79.371,-12.697,79.371
-485.52,987.67,-366.13,79.271,-12.721,79.271
-485.19,987.62,-365.82,79.172,-12.744,79.172
-484.87,987.57,-365.51,79.074,-12.767,79.074
-484.54,987.52,-365.21,78.975,-12.791,78.975
-484.21,987.46,-364.9,78.877,-12.814,78.877
-483.88,987.41,-364.59,78.779,-12.837,78.779
-483.56,987.36,-364.29,78.681,-12.86,78.681
-483.23,987.31,-363.98,78.583,-12.884,78.583
-482.9,987.26,-363.68,78.486,-12.907,78.486
-482.58,987.21,-363.38,78.388,-12.93,78.388
-482.25,987.16,-363.07,78.291,-12.953,78.291
-481.93,987.1,-362.77,78.195,-12.977,78.195
-481.6,987.05,-362.47,78.098,-13,78.098
-481.28,987,-362.16,78.002,-13.023,78.002
-480.95,986.95,-361.86,77.906,-13.046,77.906
-480.63,986.89,-361.56,77.81,-13.069,77.81
-480.31,986.84,-361.26,77.714,-13.092,77.714
-479.99,986.79,-360.96,77.619,-13.116,77.619
-479.66,986.74,-360.66,77.523,-13.139,77.523
-479.34,986.69,-360.36,77.428,-13.162,77.428
-479.02,986.63,-360.06,77.333,-13.185,77.333
-478.7,986.58,-359.76,77.239,-13.208,77.239
-478.38,986.53,-359.46,77.144,-13.231,77.144
-478.06,986.47,-359.16,77.05,-13.254,77.05
-477.74,986.42,-358.86,76.956,-13.277,76.956
-477.42,986.37,-358.56,76.863,-13.3,76.863
-477.1,986.31,-358.26,76.769,-13.323,76.769
-476.78,986.26,-357.97,76.676,-13.346,76.676
-476.46,986.21,-357.67,76.583,-13.369,76.583
-476.14,986.15,-357.37,76.49,-13.392,76.49
-475.82,986.1,-357.08,76.397,-13.415,76.397
-475.51,986.05,-356.78,76.304,-13.438,76.304
-475.19,985.99,-356.49,76.212,-13.461,76.212
-474.87,985.94,-356.19,76.12,-13.484,76.12
-474.56,985.88,-355.9,76.028,-13.507,76.028
-474.24,985.83,-355.6,75.937,-13.53,75.937
-473.93,985.78,-355.31,75.845,-13.553,75.845
-473.61,985.72,-355.01,75.754,-13.576,75.754
-473.3,985.67,-354.72,75.663,-13.599,75.663
-472.98,985.61,-354.43,75.572,-13.622,75.572
-472.67,985.56,-354.14,75.481,-13.645,75.481
-472.35,985.5,-353.84,75.391,-13.668,75.391
-472.04,985.45,-353.55,75.301,-13.69,75.301
-471.73,985.39,-353.26,75.211,-13.713,75.211
-471.41,985.34,-352.97,75.121,-13.736,75.121
-471.1,985.28,-352.68,75.031,-13.759,75.031
-470.79,985.23,-352.39,74.942,-13.782,74.942
-470.48,985.17,-352.1,74.852,-13.805,74.852
-470.17,985.12,-351.81,74.763,-13.827,74.763
-469.86,985.06,-351.52,74.675,-13.85,74.675
-469.55,985.01,-351.23,74.586,-13.873,74.586
-469.23,984.95,-350.94,74.498,-13.896,74.498
-468.93,984.9,-350.65,74.409,-13.918,74.409
-468.62,984.84,-350.37,74.321,-13.941,74.321
-468.31,984.79,-350.08,74.233,-13.964,74.233
-468,984.73,-349.79,74.146,-13.987,74.146
-467.69,984.67,-349.5,74.058,-14.009,74.058
-467.38,984.62,-349.22,73.971,-14.032,73.971
-467.07,984.56,-348.93,73.884,-14.055,73.884
-466.77,984.51,-348.65,73.797,-14.077,73.797
-466.46,984.45,-348.36,73.71,-14.1,73.71
